Row ID,Order ID,Order Date,Ship Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2301,CA-2015-111164,4/11/2015,4/15/2015,Standard Class,Consumer,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0,113.848
2302,CA-2015-125563,4/11/2015,4/17/2015,Standard Class,Consumer,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,67.36,2,0.2,10.104
2303,CA-2015-125563,4/11/2015,4/17/2015,Standard Class,Consumer,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528,3,0.2,14.3136
2304,US-2015-136987,4/11/2015,4/14/2015,Second Class,Consumer,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,639.968,4,0.2,215.9892
2305,US-2015-136987,4/11/2015,4/14/2015,Second Class,Consumer,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,2,0,24.2696
2306,CA-2015-145415,4/12/2015,4/17/2015,Second Class,Home Office,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0,0.4074
2307,CA-2015-133452,4/13/2015,4/19/2015,Standard Class,Consumer,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,0,69.986
2308,CA-2015-133452,4/13/2015,4/19/2015,Standard Class,Consumer,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,710.832,3,0.2,-97.7394
2309,CA-2015-149678,4/13/2015,4/15/2015,Second Class,Consumer,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0,0.3864
2310,CA-2015-100216,4/13/2015,4/14/2015,First Class,Home Office,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,31.104,6,0.2,10.8864
2311,CA-2015-100216,4/13/2015,4/14/2015,First Class,Home Office,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,54.816,3,0.2,17.8152
2312,US-2015-120502,4/13/2015,4/19/2015,Standard Class,Corporate,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,2,0,15.8256
2313,US-2015-120502,4/13/2015,4/19/2015,Standard Class,Corporate,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,258.576,2,0.2,19.3932
2314,US-2015-120502,4/13/2015,4/19/2015,Standard Class,Corporate,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,2,0,29.5776
2315,CA-2015-120551,4/13/2015,4/20/2015,Standard Class,Consumer,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,3,0,8.0178
2316,CA-2015-106257,4/13/2015,4/17/2015,Second Class,Consumer,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,2,0.2,-15.098
2317,CA-2015-106257,4/13/2015,4/17/2015,Second Class,Consumer,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92,2,0.2,41.993
2318,CA-2015-133837,4/13/2015,4/18/2015,Standard Class,Consumer,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8058
2319,US-2015-168704,4/13/2015,4/17/2015,Standard Class,Consumer,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4,0.3,-113.282
2320,US-2015-168704,4/13/2015,4/17/2015,Standard Class,Consumer,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372,2,0.3,-45.294
2321,US-2015-168704,4/13/2015,4/17/2015,Standard Class,Consumer,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976,3,0.2,17.9982
2322,CA-2015-116841,4/14/2015,4/18/2015,Standard Class,Consumer,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.208,1,0.2,2.6406
2323,CA-2015-161263,4/16/2015,4/21/2015,Standard Class,Corporate,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,3,0.2,4.5216
2324,CA-2015-161263,4/16/2015,4/21/2015,Standard Class,Corporate,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",10.416,7,0.2,-2.2134
2325,CA-2015-161263,4/16/2015,4/21/2015,Standard Class,Corporate,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,7.872,3,0.2,1.2792
2326,CA-2015-161263,4/16/2015,4/21/2015,Standard Class,Corporate,TEC-PH-10002115,Technology,Phones,Plantronics 81402,118.782,3,0.4,-27.7158
2327,CA-2015-161263,4/16/2015,4/21/2015,Standard Class,Corporate,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,1.448,1,0.2,0.2353
2328,CA-2015-161263,4/16/2015,4/21/2015,Standard Class,Corporate,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",55.47,5,0.7,-46.225
2329,CA-2015-106215,4/16/2015,4/21/2015,Standard Class,Corporate,OFF-FA-10001229,Office Supplies,Fasteners,Staples,12.576,4,0.2,4.0872
2330,CA-2015-146675,4/16/2015,4/20/2015,Standard Class,Consumer,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1439.968,4,0.2,485.9892
2331,CA-2015-146675,4/16/2015,4/20/2015,Standard Class,Consumer,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,43.56,3,0.2,-4.9005
2332,CA-2015-137974,4/16/2015,4/18/2015,First Class,Consumer,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,569.64,2,0,148.1064
2333,CA-2015-137974,4/16/2015,4/18/2015,First Class,Consumer,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9.14,1,0,4.57
2334,CA-2015-137974,4/16/2015,4/18/2015,First Class,Consumer,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,7,0,119.686
2335,CA-2015-137974,4/16/2015,4/18/2015,First Class,Consumer,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,0,125.5824
2336,CA-2015-142734,4/16/2015,4/21/2015,Standard Class,Corporate,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,127.764,2,0.1,2.8392
2337,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,Consumer,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.224
2338,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,Consumer,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0,129.348
2339,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,Consumer,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96,5,0.2,68.5965
2340,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,Consumer,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65,5,0,419.8185
2341,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,Consumer,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,11.96,2,0,5.8604
2342,CA-2015-148712,4/17/2015,4/23/2015,Standard Class,Consumer,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,1,0,36.852
2343,CA-2015-148712,4/17/2015,4/23/2015,Standard Class,Consumer,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",62.296,13,0.2,21.0249
2344,CA-2015-148712,4/17/2015,4/23/2015,Standard Class,Consumer,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,3,0,2.7846
2345,CA-2015-115742,4/18/2015,4/22/2015,Standard Class,Consumer,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,6,0,17.9634
2346,CA-2015-115742,4/18/2015,4/22/2015,Standard Class,Consumer,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.3346
2347,CA-2015-115742,4/18/2015,4/22/2015,Standard Class,Consumer,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.9568
2348,CA-2015-115742,4/18/2015,4/22/2015,Standard Class,Consumer,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0,17.0981
2349,CA-2015-102722,4/18/2015,4/19/2015,First Class,Consumer,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,106.5,6,0,41.535
2350,US-2015-134271,4/18/2015,4/23/2015,Second Class,Consumer,OFF-LA-10004093,Office Supplies,Labels,Avery 486,21.93,3,0,10.3071
2351,CA-2015-142601,4/18/2015,4/20/2015,Second Class,Home Office,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,0,9.4717
2352,CA-2015-142601,4/18/2015,4/20/2015,Second Class,Home Office,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,61.96,2,0,27.882
2353,US-2015-113593,4/18/2015,4/20/2015,First Class,Consumer,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,115.44,3,0,30.0144
2354,US-2015-163433,4/18/2015,4/22/2015,Second Class,Corporate,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2,0.2,8.2848
2355,US-2015-163433,4/18/2015,4/22/2015,Second Class,Corporate,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,4,0.2,24.4768
2356,US-2015-163433,4/18/2015,4/22/2015,Second Class,Corporate,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.352,3,0.2,6.5058
2357,US-2015-163433,4/18/2015,4/22/2015,Second Class,Corporate,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992
2358,US-2015-163433,4/18/2015,4/22/2015,Second Class,Corporate,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.686,1,0.3,-20.245
2359,US-2015-163433,4/18/2015,4/22/2015,Second Class,Corporate,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.968,2,0.2,6.123
2360,US-2015-163433,4/18/2015,4/22/2015,Second Class,Corporate,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856
2361,US-2015-163433,4/18/2015,4/22/2015,Second Class,Corporate,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,3,0.2,5.4432
2362,US-2015-163433,4/18/2015,4/22/2015,Second Class,Corporate,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.476,1,0.8,-2.2878
2363,US-2015-155369,4/19/2015,4/25/2015,Standard Class,Consumer,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.568,2,0.8,-52.8336
2364,US-2015-155369,4/19/2015,4/25/2015,Standard Class,Consumer,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.392,4,0.8,-512.1468
2365,CA-2015-149342,4/20/2015,4/25/2015,Standard Class,Corporate,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,3,0,77.7519
2366,CA-2015-149342,4/20/2015,4/25/2015,Standard Class,Corporate,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0,297.69
2367,CA-2015-149342,4/20/2015,4/25/2015,Standard Class,Corporate,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,12.96,2,0,6.2208
2368,CA-2015-142433,4/20/2015,4/25/2015,Standard Class,Consumer,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,117.456,3,0.2,44.046
2369,CA-2015-109169,4/20/2015,4/24/2015,Standard Class,Consumer,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,0,81.432
2370,CA-2015-107678,4/21/2015,4/28/2015,Standard Class,Consumer,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,191.96,2,0,51.8292
2371,CA-2015-107678,4/21/2015,4/28/2015,Standard Class,Consumer,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",21.3,3,0,9.798
2372,CA-2015-107678,4/21/2015,4/28/2015,Standard Class,Consumer,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,469.95,5,0,131.586
2373,CA-2015-107678,4/21/2015,4/28/2015,Standard Class,Consumer,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0,35.6796
2374,CA-2015-151253,4/22/2015,4/26/2015,Standard Class,Consumer,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.776,3,0.2,7.7679
2375,CA-2015-151253,4/22/2015,4/26/2015,Standard Class,Consumer,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,0,16.6764
2376,CA-2015-118227,4/24/2015,4/28/2015,Standard Class,Home Office,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0,7.5371
2377,CA-2015-143602,4/25/2015,4/28/2015,Second Class,Corporate,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,13.944,3,0.2,4.5318
2378,CA-2015-112557,4/25/2015,4/28/2015,First Class,Consumer,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",206.43,3,0,90.8292
2379,CA-2015-153878,4/25/2015,4/30/2015,Standard Class,Consumer,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,5,0,16.17
2380,CA-2015-153878,4/25/2015,4/30/2015,Standard Class,Consumer,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,272.4,5,0,76.272
2381,CA-2015-130365,4/25/2015,4/29/2015,Standard Class,Consumer,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256
2382,CA-2015-130365,4/25/2015,4/29/2015,Standard Class,Consumer,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3,0.3,-23.7822
2383,CA-2015-115420,4/25/2015,5/2/2015,Standard Class,Corporate,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,21.34,2,0,9.8164
2384,US-2015-134026,4/26/2015,5/2/2015,Standard Class,Consumer,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,831.936,8,0.2,-114.3912
2385,US-2015-134026,4/26/2015,5/2/2015,Standard Class,Consumer,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04,2,0.2,1.213
2386,US-2015-134026,4/26/2015,5/2/2015,Standard Class,Consumer,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196
2387,US-2015-114839,4/26/2015,4/30/2015,Standard Class,Consumer,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2,0.3,-5.8346
2388,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,Corporate,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936,3,0.2,6.3936
2389,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,Corporate,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0,15.4752
2390,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,Corporate,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976,3,0.2,38.997
2391,CA-2015-137302,4/26/2015,5/1/2015,Standard Class,Corporate,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,17.6232
2392,CA-2015-122266,4/26/2015,4/30/2015,Standard Class,Consumer,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,1,0.45,-76.6062
2393,CA-2015-122266,4/26/2015,4/30/2015,Standard Class,Consumer,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,1,0.2,0.4264
2394,CA-2015-124450,4/27/2015,5/3/2015,Standard Class,Consumer,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,22.74,3,0,8.8686
2395,CA-2015-124450,4/27/2015,5/3/2015,Standard Class,Consumer,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1267.53,3,0,316.8825
2396,CA-2015-124450,4/27/2015,5/3/2015,Standard Class,Consumer,TEC-MA-10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone,1379.92,8,0,648.5624
2397,CA-2015-151841,4/27/2015,5/2/2015,Standard Class,Home Office,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,43.56,5,0.2,3.267
2398,CA-2015-151841,4/27/2015,5/2/2015,Standard Class,Home Office,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,5.84,2,0.2,0.73
2399,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,Consumer,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,8.652,3,0.8,-20.3322
2400,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,Consumer,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.832,3,0.2,2.6811
2401,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,Consumer,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4,0.8,-18.8728
2402,CA-2015-120782,4/28/2015,5/1/2015,First Class,Home Office,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,1,0.1,41.496
2403,CA-2015-120782,4/28/2015,5/1/2015,First Class,Home Office,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,3,0,1906.485
2404,CA-2015-157434,4/29/2015,5/4/2015,Second Class,Home Office,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.968,2,0.2,2.8884
2405,US-2015-164175,4/30/2015,5/5/2015,Standard Class,Home Office,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",213.115,5,0.3,-15.2225
2406,CA-2015-135174,4/30/2015,5/2/2015,Second Class,Consumer,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1022.97,5,0.4,-255.7425
2407,CA-2015-103716,4/30/2015,5/6/2015,Standard Class,Corporate,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3,0,9.702
2408,CA-2015-103716,4/30/2015,5/6/2015,Standard Class,Corporate,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,5,0.2,1.7325
2409,US-2015-115238,4/30/2015,5/4/2015,Standard Class,Corporate,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.4,5,0,13.188
2410,US-2015-115238,4/30/2015,5/4/2015,Standard Class,Corporate,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,1,0,3.792
2411,US-2015-115238,4/30/2015,5/4/2015,Standard Class,Corporate,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",209.5,10,0,58.66
2412,US-2015-115238,4/30/2015,5/4/2015,Standard Class,Corporate,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",24.3,5,0,10.449
2413,US-2015-115238,4/30/2015,5/4/2015,Standard Class,Corporate,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,1,0,3.1104
2414,CA-2015-145821,5/1/2015,5/7/2015,Standard Class,Corporate,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.752,3,0.2,11.094
2415,CA-2015-161998,5/1/2015,5/5/2015,Standard Class,Corporate,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,0.2,14.2992
2416,CA-2015-161998,5/1/2015,5/5/2015,Standard Class,Corporate,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,3,0.2,4.6548
2417,CA-2015-161998,5/1/2015,5/5/2015,Standard Class,Corporate,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,6,0.2,10.794
2418,CA-2015-104486,5/1/2015,5/6/2015,Standard Class,Consumer,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,1,0.2,4.4138
2419,CA-2015-104486,5/1/2015,5/6/2015,Standard Class,Consumer,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0,10.4496
2420,CA-2015-104486,5/1/2015,5/6/2015,Standard Class,Consumer,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0,10.518
2421,CA-2015-116687,5/2/2015,5/7/2015,Standard Class,Corporate,OFF-LA-10000443,Office Supplies,Labels,Avery 501,8.856,3,0.2,2.9889
2422,CA-2015-116687,5/2/2015,5/7/2015,Standard Class,Corporate,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.8579
2423,CA-2015-107937,5/3/2015,5/8/2015,Standard Class,Home Office,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",665.88,6,0,106.5408
2424,CA-2015-112130,5/3/2015,5/7/2015,Standard Class,Consumer,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2,0.2,14.2272
2425,CA-2015-112130,5/3/2015,5/7/2015,Standard Class,Consumer,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,0.2,6.5164
2426,CA-2015-112130,5/3/2015,5/7/2015,Standard Class,Consumer,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968,2,0.2,2.8884
2427,CA-2015-112130,5/3/2015,5/7/2015,Standard Class,Consumer,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",18.2,7,0.2,2.0475
2428,CA-2015-112130,5/3/2015,5/7/2015,Standard Class,Consumer,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,27.552,3,0.2,-0.3444
2429,CA-2015-112130,5/3/2015,5/7/2015,Standard Class,Consumer,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6,0.3,-36.1764
2430,CA-2015-112130,5/3/2015,5/7/2015,Standard Class,Consumer,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,76.752,3,0.2,-9.594
